"","time","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","symbol","signif","Gene.stable.ID","Gene.stable.ID.1","Gene.name.1","symbol.hs"
"169","5",1.07342659962746e-176,3.39936847357134,0.23,0.023,3.46555777689727e-172,"Grb14",TRUE,"ENSMUSG00000026888","ENSG00000115290","GRB14","GRB14"
"170","5",3.42570983288836e-78,-3.39094945875804,0.025,0.129,1.10599041954801e-73,"Cntn3",TRUE,"ENSMUSG00000030075","ENSG00000113805","CNTN3","CNTN3"
"171","5",0,-3.37850636321557,0.183,0.361,0,"Ebf1",TRUE,"ENSMUSG00000057098","ENSG00000164330","EBF1","EBF1"
"172","5",0,3.37276761061896,0.328,0.046,0,"Csgalnact1",TRUE,"ENSMUSG00000036356","ENSG00000147408","CSGALNACT1","CSGALNACT1"
"173","5",0,3.36940108981434,0.853,0.128,0,"Mt1",TRUE,"ENSMUSG00000031765","ENSG00000125144","MT1G","MT1G"
"174","5",0,3.34460671006481,0.665,0.16,0,"Dlc1",TRUE,"ENSMUSG00000031523","ENSG00000164741","DLC1","DLC1"
"175","5",3.9049404155532e-73,-3.33814553656592,0.033,0.156,1.26071001316135e-68,"Snap25",TRUE,"ENSMUSG00000027273","ENSG00000132639","SNAP25","SNAP25"
"176","5",4.99960308267723e-207,3.33769144772607,0.293,0.024,1.61412185524234e-202,"Ppfibp2",TRUE,"ENSMUSG00000036528","ENSG00000166387","PPFIBP2","PPFIBP2"
"177","5",1.99759516350445e-72,-3.33435997460591,0.034,0.161,6.44923598537411e-68,"Prdm16",TRUE,"ENSMUSG00000039410","ENSG00000142611","PRDM16","PRDM16"
"178","5",1.2412466359599e-93,-3.32563129511063,0.035,0.103,4.00736476419654e-89,"Zfp804b",TRUE,"ENSMUSG00000092094","ENSG00000182348","ZNF804B","ZNF804B"
"179","5",3.61854700037323e-88,3.32419193308153,0.178,0.015,1.1682478990705e-83,"Foxq1",TRUE,"ENSMUSG00000038415","ENSG00000164379","FOXQ1","FOXQ1"
"180","5",0,3.31875637551697,0.697,0.223,0,"Prkg1",TRUE,"ENSMUSG00000052920","ENSG00000185532","PRKG1","PRKG1"
"181","5",4.10176076964192e-20,3.30520597367703,0.111,0.01,1.32425346447889e-15,"Bace2",TRUE,"ENSMUSG00000040605","ENSG00000182240","BACE2","BACE2"
"182","5",9.00025585616218e-37,-3.28377985738365,0.03,0.1,2.90573260316196e-32,"Dpyd",TRUE,"ENSMUSG00000033308","ENSG00000188641","DPYD","DPYD"
"183","5",5.23278394630257e-169,3.28204386470593,0.253,0.022,1.68940429706378e-164,"Cldn7",TRUE,"ENSMUSG00000018569","ENSG00000262302","",""
"184","5",1.80416755580593e-240,-3.27312349990642,0.082,0.291,5.82475495391943e-236,"Sobp",TRUE,"ENSMUSG00000038248","ENSG00000112320","SOBP","SOBP"
"185","5",0,3.25922954041052,0.4,0.049,0,"Pla2g4a",TRUE,"ENSMUSG00000056220","ENSG00000116711","PLA2G4A","PLA2G4A"
"186","5",0,3.24374347893083,0.379,0.04,0,"Glis1",TRUE,"ENSMUSG00000034762","ENSG00000174332","GLIS1","GLIS1"
"187","5",9.5343270014819e-166,-3.23655218778112,0.068,0.261,3.07815747242843e-161,"Pclo",TRUE,"ENSMUSG00000061601","ENSG00000186472","PCLO","PCLO"
"188","5",8.75400733278097e-45,3.22224893444727,0.129,0.014,2.82623126738834e-40,"Itga2",TRUE,"ENSMUSG00000015533","ENSG00000164171","ITGA2","ITGA2"
"189","5",0,3.19567491598065,0.458,0.068,0,"Lmo7",TRUE,"ENSMUSG00000033060","ENSG00000136153","LMO7","LMO7"
"190","5",1.26068505774965e-36,3.19446782695758,0.143,0.015,4.07012170894475e-32,"Zfp469",TRUE,"ENSMUSG00000043903","ENSG00000225614","ZNF469","ZNF469"
"191","5",2.68142837470771e-146,-3.19417262121465,0.107,0.194,8.65699150774385e-142,"Celf4",TRUE,"ENSMUSG00000024268","ENSG00000101489","CELF4","CELF4"
"192","5",2.24860785303786e-67,3.19330356636772,0.191,0.016,7.25963045353274e-63,"Eps8l2",TRUE,"ENSMUSG00000025504","ENSG00000177106","EPS8L2","EPS8L2"
"193","5",2.58248573568027e-64,-3.1907662160233,0.031,0.151,8.33755519764375e-60,"Kcnh8",TRUE,"ENSMUSG00000035580","ENSG00000183960","KCNH8","KCNH8"
"194","5",1.4802595394127e-60,3.18914748020511,0.156,0.017,4.77901792299392e-56,"Itga4",TRUE,"ENSMUSG00000027009","ENSG00000115232","ITGA4","ITGA4"
"195","5",0,3.1831034863662,0.427,0.063,0,"Prrx1",TRUE,"ENSMUSG00000026586","ENSG00000116132","PRRX1","PRRX1"
"196","5",6.36667103420027e-64,3.18012330694498,0.134,0.012,2.05547974339156e-59,"Bgn",TRUE,"ENSMUSG00000031375","ENSG00000182492","BGN","BGN"
"197","5",1.29644353951141e-42,3.17584740247267,0.11,0.008,4.1855679673126e-38,"Clic6",TRUE,"ENSMUSG00000022949","ENSG00000159212","CLIC6","CLIC6"
"198","5",4.17932666894642e-22,3.17444650374819,0.131,0.012,1.34929561506935e-17,"Grhl1",TRUE,"ENSMUSG00000020656","ENSG00000134317","GRHL1","GRHL1"
"199","5",1.18700212945134e-88,3.16560775659905,0.22,0.015,3.83223637493366e-84,"Phlda2",TRUE,"ENSMUSG00000010760","ENSG00000181649","PHLDA2","PHLDA2"
"200","5",5.69548419497496e-170,-3.14581974767644,0.079,0.219,1.83878707234767e-165,"Phactr1",TRUE,"ENSMUSG00000054728","ENSG00000112137","PHACTR1","PHACTR1"
"201","5",1.88077512535767e-129,3.14314162720387,0.249,0.02,6.07208249221724e-125,"Pdgfra",TRUE,"ENSMUSG00000029231","ENSG00000134853","PDGFRA","PDGFRA"
"202","5",1.04461841518426e-305,-3.12315750900437,0.089,0.237,3.37255055342237e-301,"Cdh13",TRUE,"ENSMUSG00000031841","ENSG00000140945","CDH13","CDH13"
"203","5",0,3.103990253663,0.343,0.045,0,"Frk",TRUE,"ENSMUSG00000019779","ENSG00000111816","FRK","FRK"
"204","5",7.90021643657246e-279,-3.10138278234102,0.202,0.339,2.55058487654742e-274,"Akap6",TRUE,"ENSMUSG00000061603","ENSG00000151320","AKAP6","AKAP6"
"205","5",2.10105339486914e-96,3.09794288463252,0.153,0.021,6.78325088533502e-92,"Mamdc2",TRUE,"ENSMUSG00000033207","ENSG00000165072","MAMDC2","MAMDC2"
"206","5",0,3.09337802739636,0.39,0.053,0,"Mical2",TRUE,"ENSMUSG00000038244","ENSG00000133816","MICAL2","MICAL2"
"207","5",0,-3.07395124254736,0.216,0.577,0,"Fat3",TRUE,"ENSMUSG00000074505","ENSG00000165323","FAT3","FAT3"
"208","5",0,-3.06928459892497,0.073,0.204,0,"Ntm",TRUE,"ENSMUSG00000059974","ENSG00000182667","NTM","NTM"
"209","5",5.62900218149449e-42,-3.06711503908442,0.029,0.125,1.8173233542955e-37,"Csmd2",TRUE,"ENSMUSG00000028804","ENSG00000121904","CSMD2","CSMD2"
"210","5",0,3.06460535065992,0.344,0.043,0,"Parm1",TRUE,"ENSMUSG00000034981","ENSG00000169116","PARM1","PARM1"
"211","5",0,3.05970544249938,0.369,0.04,0,"Nrk",TRUE,"ENSMUSG00000052854","ENSG00000123572","NRK","NRK"
"212","5",1.00831552194038e-32,3.05539282085642,0.125,0.015,3.25534666258452e-28,"Pdlim3",TRUE,"ENSMUSG00000031636","ENSG00000154553","PDLIM3","PDLIM3"
"213","5",1.81146787499303e-292,-3.05014363837095,0.206,0.337,5.848324034415e-288,"Pcdh9",TRUE,"ENSMUSG00000055421","ENSG00000184226","PCDH9","PCDH9"
"214","5",1.2230298336474e-28,3.04989017022862,0.15,0.01,3.94855181793064e-24,"Plac8",TRUE,"ENSMUSG00000029322","ENSG00000145287","PLAC8","PLAC8"
"215","5",0,-3.04741785731943,0.276,0.68,0,"Aff3",TRUE,"ENSMUSG00000037138","ENSG00000144218","AFF3","AFF3"
"216","5",1.7965539118551e-36,3.00829363417314,0.136,0.013,5.80017430442419e-32,"Car4",TRUE,"ENSMUSG00000000805","ENSG00000167434","CA4","CA4"
"217","5",2.45956015825697e-124,-3.00640948136468,0.049,0.119,7.94068997093263e-120,"Fbln5",TRUE,"ENSMUSG00000021186","ENSG00000140092","FBLN5","FBLN5"
"218","5",1.35014543393904e-101,-2.99248374944036,0.089,0.243,4.35894453347219e-97,"Dtna",TRUE,"ENSMUSG00000024302","ENSG00000134769","DTNA","DTNA"
"219","5",1.87031885613684e-243,-2.98237046877653,0.121,0.207,6.03832442703777e-239,"Cadm2",TRUE,"ENSMUSG00000064115","ENSG00000175161","CADM2","CADM2"
"220","5",0,2.97355333060214,0.362,0.078,0,"Hmcn1",TRUE,"ENSMUSG00000066842","ENSG00000143341","HMCN1","HMCN1"
"221","5",0,2.96769116025603,0.277,0.052,0,"Cntn4",TRUE,"ENSMUSG00000064293","ENSG00000144619","CNTN4","CNTN4"
"222","5",8.70651394978386e-48,-2.96672058849597,0.062,0.119,2.81089802868772e-43,"Megf11",TRUE,"ENSMUSG00000036466","ENSG00000157890","MEGF11","MEGF11"
"223","5",4.93567054547982e-89,2.96103359060893,0.13,0.018,1.59348123560816e-84,"Pde7b",TRUE,"ENSMUSG00000019990","ENSG00000171408","PDE7B","PDE7B"
"224","5",0,2.95893966110293,0.726,0.165,0,"Nid1",TRUE,"ENSMUSG00000005397","ENSG00000116962","NID1","NID1"
"225","5",0,2.95543748246025,0.276,0.019,0,"Gata4",TRUE,"ENSMUSG00000021944","ENSG00000136574","GATA4","GATA4"
"226","5",0,2.95383448159505,0.181,0.028,0,"Cubn",TRUE,"ENSMUSG00000026726","ENSG00000107611","CUBN","CUBN"
"227","5",0,2.94949869473988,0.743,0.165,0,"Creb3l2",TRUE,"ENSMUSG00000038648","ENSG00000182158","CREB3L2","CREB3L2"
"228","5",1.03328139303321e-150,2.94779771040437,0.259,0.025,3.33594897740772e-146,"Dusp9",TRUE,"ENSMUSG00000031383","ENSG00000130829","DUSP9","DUSP9"
"229","5",1.11982048701526e-30,-2.94743904747781,0.043,0.101,3.61534044232876e-26,"Adcy8",TRUE,"ENSMUSG00000022376","ENSG00000155897","ADCY8","ADCY8"
"230","5",9.342441707032e-126,-2.94209259053869,0.057,0.174,3.01620730511528e-121,"Cp",TRUE,"ENSMUSG00000003617","ENSG00000047457","CP","CP"
"231","5",6.61551272634529e-32,-2.93568795779323,0.048,0.119,2.13581828370058e-27,"Snap91",TRUE,"ENSMUSG00000033419","ENSG00000065609","SNAP91","SNAP91"
"232","5",1.83997136215662e-32,2.93545432723506,0.149,0.013,5.94034754272266e-28,"Tm4sf1",TRUE,"ENSMUSG00000027800","ENSG00000169908","TM4SF1","TM4SF1"
"233","5",0,-2.93438615540289,0.16,0.51,0,"Tenm2",TRUE,"ENSMUSG00000049336","ENSG00000145934","TENM2","TENM2"
"234","5",2.59556728354506e-116,-2.93218154091135,0.09,0.177,8.37978897492521e-112,"Cyp26b1",TRUE,"ENSMUSG00000063415","ENSG00000003137","CYP26B1","CYP26B1"
"235","5",7.86032198017523e-285,2.91326579796774,0.307,0.04,2.53770495129957e-280,"Nup62cl",TRUE,"ENSMUSG00000072944","ENSG00000198088","NUP62CL","NUP62CL"
"236","5",0,2.91241558958073,0.355,0.046,0,"Itpripl2",TRUE,"ENSMUSG00000095115","ENSG00000205730","ITPRIPL2","ITPRIPL2"
"237","5",6.28401059372061e-156,2.90912595777032,0.25,0.029,2.0287928201827e-151,"Has2",TRUE,"ENSMUSG00000022367","ENSG00000170961","HAS2","HAS2"
"238","5",0,2.89748356286869,0.6,0.157,0,"Kif26b",TRUE,"ENSMUSG00000026494","ENSG00000162849","KIF26B","KIF26B"
"239","5",9.85139439258937e-55,-2.88644809934313,0.036,0.11,3.18052267964748e-50,"Kcnma1",TRUE,"ENSMUSG00000063142","ENSG00000156113","KCNMA1","KCNMA1"
"240","5",1.25086000172607e-304,2.88616904603828,0.321,0.041,4.03840151557262e-300,"Nqo1",TRUE,"ENSMUSG00000003849","ENSG00000181019","NQO1","NQO1"
"241","5",0,2.87807603037338,0.448,0.062,0,"Dsp",TRUE,"ENSMUSG00000054889","ENSG00000096696","DSP","DSP"
"242","5",9.10100262338458e-08,2.86846068896614,0.1,0.009,0.00293825869695971,"Adssl1",TRUE,"ENSMUSG00000011148","ENSG00000185100","ADSS1","ADSS1"
"243","5",3.92202225962732e-103,2.86726234158107,0.195,0.023,1.26622488652068e-98,"Il1r1",TRUE,"ENSMUSG00000026072","ENSG00000115594","IL1R1","IL1R1"
"244","5",1.88780284376422e-17,2.86441873714625,0.11,0.014,6.09477148109278e-13,"Tdrd5",TRUE,"ENSMUSG00000060985","ENSG00000162782","TDRD5","TDRD5"
"245","5",0,2.85779356297178,0.471,0.074,0,"Fmn1",TRUE,"ENSMUSG00000044042","ENSG00000248905","FMN1","FMN1"
"246","5",3.61930271834053e-293,-2.85448131245169,0.178,0.237,1.16849188261624e-288,"Rbfox1",TRUE,"ENSMUSG00000008658","ENSG00000078328","RBFOX1","RBFOX1"
"247","5",8.29410246745384e-141,2.853756508174,0.238,0.026,2.67775098161747e-136,"Dsg2",TRUE,"ENSMUSG00000044393","ENSG00000046604","DSG2","DSG2"
"248","5",1.0492398581034e-202,-2.84173022180503,0.096,0.274,3.38747088188681e-198,"Gap43",TRUE,"ENSMUSG00000047261","ENSG00000172020","GAP43","GAP43"
"249","5",5.40711587576688e-216,-2.83449187112292,0.149,0.303,1.74568736049134e-211,"Vav3",TRUE,"ENSMUSG00000033721","ENSG00000134215","VAV3","VAV3"
"250","5",1.63206769982229e-37,-2.82901742754654,0.042,0.126,5.26913056887627e-33,"Nmnat2",TRUE,"ENSMUSG00000042751","ENSG00000157064","NMNAT2","NMNAT2"
"251","5",0,2.8243891340929,0.535,0.086,0,"Itgb5",TRUE,"ENSMUSG00000022817","ENSG00000082781","ITGB5","ITGB5"
"252","5",1.57561381541232e-265,2.81782721436208,0.27,0.03,5.08686920305867e-261,"Serpinb9b",TRUE,"ENSMUSG00000021403","ENSG00000170542","SERPINB9","SERPINB9"
"253","5",0,-2.81211009084016,0.228,0.53,0,"Ptprd",TRUE,"ENSMUSG00000028399","ENSG00000153707","PTPRD","PTPRD"
"254","5",1.07200599267324e-232,-2.80806430608808,0.115,0.232,3.46097134734555e-228,"Galnt17",TRUE,"ENSMUSG00000034040","ENSG00000185274","GALNT17","GALNT17"
"255","5",2.6088981674179e-121,-2.79559591953885,0.11,0.266,8.42282773350869e-117,"Pak3",TRUE,"ENSMUSG00000031284","ENSG00000077264","PAK3","PAK3"
"256","5",9.98639818820615e-124,-2.78254678725758,0.204,0.354,3.22410865506236e-119,"Tubb3",TRUE,"ENSMUSG00000062380","ENSG00000198211","",""
"257","5",6.11808472989036e-21,2.78097540127743,0.114,0.013,1.9752236550451e-16,"Tgm2",TRUE,"ENSMUSG00000037820","ENSG00000198959","TGM2","TGM2"
"258","5",0,-2.77942569659039,0.216,0.492,0,"Slit2",TRUE,"ENSMUSG00000031558","ENSG00000145147","SLIT2","SLIT2"
"259","5",0,-2.7627972597374,0.295,0.52,0,"Nes",TRUE,"ENSMUSG00000004891","ENSG00000132688","NES","NES"
"260","5",2.86198540328806e-287,-2.75419719121504,0.196,0.475,9.23991987451551e-283,"Stmn2",TRUE,"ENSMUSG00000027500","ENSG00000104435","STMN2","STMN2"
"261","5",1.49704092028577e-34,-2.74982854464928,0.057,0.13,4.83319661114261e-30,"Pde1c",TRUE,"ENSMUSG00000004347","ENSG00000154678","PDE1C","PDE1C"
"262","5",4.23007983871294e-283,-2.74815648943847,0.132,0.389,1.36568127592847e-278,"Elavl2",TRUE,"ENSMUSG00000008489","ENSG00000107105","ELAVL2","ELAVL2"
"263","5",5.70462035721924e-224,2.74083939209791,0.233,0.036,1.84173668232823e-219,"Rspo3",TRUE,"ENSMUSG00000019880","ENSG00000146374","RSPO3","RSPO3"
"264","5",1.56381964567939e-63,-2.73833407380829,0.095,0.179,5.04879172607592e-59,"Apba1",TRUE,"ENSMUSG00000024897","ENSG00000107282","APBA1","APBA1"
"265","5",0,-2.73386560474102,0.391,0.663,0,"Ckb",TRUE,"ENSMUSG00000001270","ENSG00000166165","CKB","CKB"
"266","5",8.59767523254954e-59,2.73212081917705,0.145,0.019,2.77575944882862e-54,"Nt5e",TRUE,"ENSMUSG00000032420","ENSG00000135318","NT5E","NT5E"
"267","5",0,-2.73194806739998,0.101,0.367,0,"Tox",TRUE,"ENSMUSG00000041272","ENSG00000198846","TOX","TOX"
"268","5",0,-2.72509859877134,0.413,0.741,0,"Ptn",TRUE,"ENSMUSG00000029838","ENSG00000105894","PTN","PTN"
"269","5",6.2982919120275e-40,2.72343799527816,0.108,0.013,2.03340354379808e-35,"Slc5a7",TRUE,"ENSMUSG00000023945","ENSG00000115665","SLC5A7","SLC5A7"
"270","5",9.2965450499685e-120,2.71552919773852,0.159,0.019,3.00138956938233e-115,"Cxcl12",TRUE,"ENSMUSG00000061353","ENSG00000107562","CXCL12","CXCL12"
"271","5",1.02951131933969e-35,2.70963486992363,0.14,0.017,3.32377729448819e-31,"Gipc2",TRUE,"ENSMUSG00000039131","ENSG00000137960","GIPC2","GIPC2"
"272","5",4.23941033189307e-280,-2.70141383009991,0.122,0.235,1.36869362565168e-275,"Slc1a3",TRUE,"ENSMUSG00000005360","ENSG00000079215","SLC1A3","SLC1A3"
"273","5",4.86733476316186e-209,-2.70054709442625,0.137,0.25,1.57141902828681e-204,"Il1rapl1",TRUE,"ENSMUSG00000052372","ENSG00000169306","IL1RAPL1","IL1RAPL1"
"274","5",9.90964185624187e-67,2.69090228535685,0.162,0.017,3.19932787328769e-62,"Fgd3",TRUE,"ENSMUSG00000037946","ENSG00000127084","FGD3","FGD3"
"275","5",4.23467776927367e-60,-2.64552288151474,0.061,0.152,1.36716571781e-55,"Grid1",TRUE,"ENSMUSG00000041078","ENSG00000182771","GRID1","GRID1"
"276","5",2.249719255331e-49,-2.64433400974964,0.037,0.131,7.26321861583613e-45,"St8sia4",TRUE,"ENSMUSG00000040710","ENSG00000113532","ST8SIA4","ST8SIA4"
"277","5",2.11998526265989e-81,-2.6287933865396,0.042,0.101,6.84437242049745e-77,"Ntng1",TRUE,"ENSMUSG00000059857","ENSG00000162631","NTNG1","NTNG1"
"278","5",7.3119316214274e-86,2.62299763555361,0.168,0.017,2.36065712397784e-81,"Frmpd1",TRUE,"ENSMUSG00000035615","ENSG00000070601","FRMPD1","FRMPD1"
"279","5",0,2.62113790809484,0.25,0.046,0,"Adamts5",TRUE,"ENSMUSG00000022894","ENSG00000154736","ADAMTS5","ADAMTS5"
"280","5",7.83720500031239e-09,2.6188393129748,0.102,0.01,0.000253024163435086,"Fli1",TRUE,"ENSMUSG00000016087","ENSG00000151702","FLI1","FLI1"
"281","5",3.53666558676373e-62,2.60630727345654,0.2,0.032,1.14181248468667e-57,"Kctd12",TRUE,"ENSMUSG00000098557","ENSG00000178695","KCTD12","KCTD12"
"282","5",2.16688436432808e-120,2.60432822718549,0.219,0.032,6.99578617023321e-116,"Sned1",TRUE,"ENSMUSG00000047793","ENSG00000162804","SNED1","SNED1"
"283","5",0,2.590065840784,0.465,0.079,0,"Myo1d",TRUE,"ENSMUSG00000035441","ENSG00000176658","MYO1D","MYO1D"
"284","5",0,2.57960196569918,0.426,0.085,0,"Bmper",TRUE,"ENSMUSG00000031963","ENSG00000164619","BMPER","BMPER"
"285","5",1.66537705535039e-158,2.57867951472207,0.222,0.033,5.37666982319872e-154,"Rbm47",TRUE,"ENSMUSG00000070780","ENSG00000163694","RBM47","RBM47"
"286","5",0,2.57671200137328,0.449,0.065,0,"Tinagl1",TRUE,"ENSMUSG00000028776","ENSG00000142910","TINAGL1","TINAGL1"
"287","5",7.20698431233652e-33,2.57352668237549,0.136,0.019,2.32677488523785e-28,"mt-Nd3",TRUE,"ENSMUSG00000064360","ENSG00000198840","MT-ND3","MT-ND3"
"288","5",5.01623609509122e-72,-2.57226739455004,0.103,0.179,1.6194918233002e-67,"Dlg2",TRUE,"ENSMUSG00000052572","ENSG00000150672","DLG2","DLG2"
"289","5",0,2.56531099052419,0.841,0.189,0,"S100a11",TRUE,"ENSMUSG00000027907","ENSG00000163191","S100A11","S100A11"
"290","5",1.12924532289873e-21,2.55872460893555,0.135,0.014,3.64576852497855e-17,"Nxf7",TRUE,"ENSMUSG00000031410","ENSG00000269405","NXF2","NXF2"
"291","5",0,2.55630086938165,0.705,0.124,0,"Krt18",TRUE,"ENSMUSG00000023043","ENSG00000111057","KRT18","KRT18"
"292","5",3.56141504509138e-17,2.53852073097955,0.117,0.016,1.14980284730775e-12,"Prss35",TRUE,"ENSMUSG00000033491","ENSG00000146250","PRSS35","PRSS35"
"293","5",0,-2.52645039420538,0.344,0.389,0,"Ank3",TRUE,"ENSMUSG00000069601","ENSG00000151150","ANK3","ANK3"
"294","5",0,2.52576817568938,0.479,0.144,0,"Igfbp5",TRUE,"ENSMUSG00000026185","ENSG00000115461","IGFBP5","IGFBP5"
"295","5",0,-2.52443874278666,0.247,0.408,0,"Nrxn1",TRUE,"ENSMUSG00000024109","ENSG00000179915","NRXN1","NRXN1"
"296","5",5.08370343410949e-117,-2.52351018630803,0.072,0.23,1.64127365370225e-112,"Sncaip",TRUE,"ENSMUSG00000024534","ENSG00000064692","SNCAIP","SNCAIP"
"297","5",3.63814805244076e-50,2.50471414408024,0.144,0.018,1.1745760987305e-45,"Arhgef6",TRUE,"ENSMUSG00000031133","ENSG00000129675","ARHGEF6","ARHGEF6"
"298","5",1.49138841382284e-30,-2.50329167366476,0.042,0.108,4.81494749402705e-26,"Kcnn2",TRUE,"ENSMUSG00000054477","ENSG00000080709","KCNN2","KCNN2"
"299","5",4.59591893009956e-26,2.50226273947185,0.144,0.017,1.48379242658264e-21,"Mafb",TRUE,"ENSMUSG00000074622","ENSG00000204103","MAFB","MAFB"
"300","5",2.77795694503822e-23,2.49819180962975,0.127,0.021,8.96863399705589e-19,"Col6a1",TRUE,"ENSMUSG00000001119","ENSG00000142156","COL6A1","COL6A1"
"301","5",5.87009334473456e-43,-2.49513591917931,0.063,0.136,1.89515963634755e-38,"Pdzrn4",TRUE,"ENSMUSG00000036218","ENSG00000165966","PDZRN4","PDZRN4"
"302","5",1.47207400759959e-255,2.49213617009803,0.232,0.042,4.75259093353529e-251,"Ngf",TRUE,"ENSMUSG00000027859","ENSG00000134259","NGF","NGF"
"303","5",2.07614929607123e-23,-2.48744053792805,0.064,0.103,6.70284800236596e-19,"Onecut2",TRUE,"ENSMUSG00000045991","ENSG00000119547","ONECUT2","ONECUT2"
"304","5",5.16831205892656e-17,2.4795592524849,0.113,0.014,1.66858954822444e-12,"Pla2r1",TRUE,"ENSMUSG00000054580","ENSG00000153246","PLA2R1","PLA2R1"
"305","5",2.81674535727798e-240,-2.47376132172862,0.227,0.423,9.09386238597197e-236,"Macrod2",TRUE,"ENSMUSG00000068205","ENSG00000172264","MACROD2","MACROD2"
"306","5",0,2.47140701199809,0.573,0.117,0,"Lhfpl2",TRUE,"ENSMUSG00000045312","ENSG00000145685","LHFPL2","LHFPL2"
"307","5",0,2.46649273490403,0.62,0.118,0,"Myof",TRUE,"ENSMUSG00000048612","ENSG00000138119","MYOF","MYOF"
"308","5",0,2.46417485386237,0.937,0.308,0,"Ahnak",TRUE,"ENSMUSG00000069833","ENSG00000124942","AHNAK","AHNAK"
"309","5",5.49328767503497e-53,-2.4621534402373,0.064,0.167,1.77350792588504e-48,"Agbl4",TRUE,"ENSMUSG00000061298","ENSG00000186094","AGBL4","AGBL4"
"310","5",2.4591271014704e-17,2.44877016530295,0.127,0.02,7.9392918470972e-13,"Ndrg1",TRUE,"ENSMUSG00000005125","ENSG00000104419","NDRG1","NDRG1"
"311","5",1.38333453092327e-193,-2.43571015268597,0.235,0.453,4.46609553308579e-189,"Sorbs2",TRUE,"ENSMUSG00000031626","ENSG00000154556","SORBS2","SORBS2"
"312","5",0,2.43490318428673,0.538,0.145,0,"Runx2",TRUE,"ENSMUSG00000039153","ENSG00000124813","RUNX2","RUNX2"
"313","5",0,2.42745244181382,0.358,0.089,0,"Flrt2",TRUE,"ENSMUSG00000047414","ENSG00000185070","FLRT2","FLRT2"
"314","5",9.68874898035975e-75,2.41932190393169,0.182,0.024,3.12801260830914e-70,"Itga8",TRUE,"ENSMUSG00000026768","ENSG00000077943","ITGA8","ITGA8"
"315","5",2.88739185196622e-104,2.41177488872644,0.219,0.021,9.32194459407293e-100,"Gata6",TRUE,"ENSMUSG00000005836","ENSG00000141448","GATA6","GATA6"
"316","5",0,2.40663153017112,0.394,0.052,0,"Lgals3",TRUE,"ENSMUSG00000050335","ENSG00000131981","LGALS3","LGALS3"
"317","5",0,2.4006531498107,0.971,0.367,0,"Lgals1",TRUE,"ENSMUSG00000068220","ENSG00000100097","LGALS1","LGALS1"
"318","5",0,2.40025273851831,0.406,0.096,0,"Mitf",TRUE,"ENSMUSG00000035158","ENSG00000187098","MITF","MITF"
"319","5",2.99900016663163e-17,2.39186522785889,0.133,0.019,9.68227203797023e-13,"Trmt9b",TRUE,"ENSMUSG00000039620","ENSG00000250305","TRMT9B","TRMT9B"
"320","5",6.82766759627462e-22,2.39070540790645,0.11,0.017,2.20431248345726e-17,"Nostrin",TRUE,"ENSMUSG00000034738","ENSG00000163072","NOSTRIN","NOSTRIN"
"321","5",1.58550652646934e-305,-2.37626581729197,0.153,0.348,5.11880782070628e-301,"Dab1",TRUE,"ENSMUSG00000028519","ENSG00000173406","DAB1","DAB1"
"322","5",8.01808570610865e-22,2.37609748505633,0.139,0.018,2.58863897021718e-17,"Cldn6",TRUE,"ENSMUSG00000023906","ENSG00000184697","CLDN6","CLDN6"
"323","5",0,2.36710725707049,0.642,0.11,0,"Krt8",TRUE,"ENSMUSG00000049382","ENSG00000170421","KRT8","KRT8"
"324","5",0,2.36159495251986,0.624,0.137,0,"Lef1",TRUE,"ENSMUSG00000027985","ENSG00000138795","LEF1","LEF1"
"325","5",9.78406851797929e-38,-2.35490541746097,0.088,0.169,3.15878652102961e-33,"Sfrp2",TRUE,"ENSMUSG00000027996","ENSG00000145423","SFRP2","SFRP2"
"326","5",1.30389727688747e-182,2.35083851389788,0.233,0.055,4.2096323584312e-178,"St3gal6",TRUE,"ENSMUSG00000022747","ENSG00000064225","ST3GAL6","ST3GAL6"
"327","5",0,2.34622619422043,0.823,0.345,0,"Phldb2",TRUE,"ENSMUSG00000033149","ENSG00000144824","PHLDB2","PHLDB2"
"328","5",0,2.34542362656652,0.493,0.095,0,"Ugdh",TRUE,"ENSMUSG00000029201","ENSG00000109814","UGDH","UGDH"
"329","5",1.74866394309578e-222,-2.34503365085567,0.133,0.362,5.64556154028472e-218,"Frmd5",TRUE,"ENSMUSG00000027238","ENSG00000171877","FRMD5","FRMD5"
"330","5",0,2.34396726280378,0.601,0.104,0,"Gsn",TRUE,"ENSMUSG00000026879","ENSG00000148180","GSN","GSN"
"331","5",0,2.3345847113503,0.404,0.065,0,"Serpine1",TRUE,"ENSMUSG00000037411","ENSG00000106366","SERPINE1","SERPINE1"
"332","5",6.00285896809136e-72,2.3313870086012,0.195,0.024,1.93802301784829e-67,"Glipr1",TRUE,"ENSMUSG00000056888","ENSG00000139278","GLIPR1","GLIPR1"
"333","5",1.33225631807471e-15,2.32442713804247,0.132,0.022,4.3011895229042e-11,"Slc40a1",TRUE,"ENSMUSG00000025993","ENSG00000138449","SLC40A1","SLC40A1"
"334","5",8.35067385362175e-107,-2.31298495065741,0.173,0.283,2.69601505364178e-102,"Smoc1",TRUE,"ENSMUSG00000021136","ENSG00000198732","SMOC1","SMOC1"
